timestamp,capteurA,capteurB,PIR,label
2901167,1,1,1,rien
2901372,1,1,1,rien
2901578,1,0,1,rien
2901786,1,1,1,rien
2901988,1,1,1,rien
2902190,0,1,1,sortie
2902392,0,1,1,rien
2902594,0,1,1,rien
2902796,1,1,1,rien
2903000,1,1,1,rien
2903205,1,1,1,rien
2903411,1,1,1,rien
2903616,1,1,1,rien
2903821,1,0,1,rien
2904027,1,1,1,rien
2904233,0,1,1,sortie
2904438,0,1,1,rien
2904644,0,1,1,rien
2904850,1,1,1,rien
2905055,1,1,1,rien
2905261,1,1,1,rien
2905465,1,0,1,rien
2905670,1,1,1,rien
2905876,0,1,1,sortie
2906082,0,1,1,rien
2906287,1,1,1,rien
2906493,1,1,1,rien
2906701,1,1,1,rien
2906906,1,1,1,rien
2907112,1,0,1,rien
2907316,1,1,1,rien
2907522,0,1,1,sortie
2907728,0,1,1,rien
2907934,0,1,1,rien
2908139,1,1,1,rien
2908345,1,1,1,rien
2908551,1,1,1,rien
2908761,1,0,1,rien
2908963,1,0,1,rien
2909169,1,1,1,rien
2909375,0,1,1,sortie
2909581,0,1,1,rien
2909787,0,1,1,rien
2909992,1,1,1,rien
2910198,1,1,1,rien
2910404,1,1,1,rien
2910610,1,1,1,rien
2910816,1,0,1,rien
2911022,1,1,1,rien
2911227,1,1,1,rien
2911433,0,1,1,sortie
2911639,0,1,1,rien
2911844,0,1,1,rien
2912050,1,1,1,rien
2912256,1,1,1,rien
2912462,1,1,1,rien
2912668,1,1,1,rien
2912874,1,1,1,rien
2913080,1,1,1,rien
2913286,1,1,1,rien
2913492,1,1,1,rien
2913697,1,1,1,rien
2913903,1,1,1,rien
2914109,1,1,1,rien
2914315,1,1,0,rien
2914521,1,1,0,rien
2914727,1,1,0,rien
2914933,1,1,0,rien
2915139,1,0,0,rien
2915345,1,0,0,rien
2915551,1,1,0,rien
2915757,0,1,0,rien
2915963,0,1,0,rien
2916169,0,1,0,rien
2916375,1,1,0,rien
2916581,1,1,0,rien
2916786,1,1,0,rien
2916992,1,1,0,rien
2917198,1,1,0,rien
2917403,1,1,0,rien
2917609,1,0,0,rien
2917815,1,1,0,rien
2918021,0,1,0,rien
2918227,0,1,0,rien
2918433,0,1,0,rien
2918639,0,1,0,rien
2918845,1,1,0,rien
2919051,1,1,1,rien
2919256,1,1,1,rien
2919462,1,1,1,rien
2919668,1,1,1,rien
2919874,1,1,1,rien
2920080,1,1,1,rien
2920286,1,1,1,rien
2920492,1,1,1,rien
2920698,1,1,1,rien
2920904,1,1,1,rien
2921109,1,1,1,rien
2921315,1,1,1,rien
2921521,1,1,1,rien
2921726,1,1,0,rien
2921932,1,1,0,rien
2922138,1,1,0,rien
2922343,1,1,0,rien
2922549,1,1,0,rien
2922753,1,1,0,rien
2922959,1,1,0,rien
2923165,1,1,0,rien
2923371,1,1,0,rien
2923577,1,1,0,rien
2923782,1,1,0,rien
2923992,1,1,0,rien
2924194,1,1,0,rien
2924400,1,1,0,rien
2924606,1,1,0,rien
2924811,1,1,0,rien
2925017,1,1,0,rien
2925223,1,1,0,rien
2925428,1,1,0,rien
2925633,1,1,0,rien
2925839,1,1,0,rien
2926044,1,1,0,rien
2926249,1,1,0,rien
2926455,1,1,0,rien
2926661,1,1,0,rien
2926866,1,1,0,rien
2927072,1,1,0,rien
2927277,1,1,0,rien
2927482,1,1,0,rien
2927688,1,1,0,rien
2927894,1,1,0,rien
2928099,1,1,0,rien
2928305,1,1,0,rien
2928513,1,1,0,rien
2928718,1,1,0,rien
2928924,1,1,0,rien
2929130,1,1,0,rien
2929335,1,1,0,rien
2929541,1,1,0,rien
2929747,1,1,0,rien
2929952,1,0,0,rien
2930158,1,1,0,rien
2930362,1,1,1,rien
2930568,0,1,1,sortie
2930774,0,1,1,rien
2930980,0,1,1,rien
2931185,1,1,1,rien
2931391,1,1,1,rien
2931597,1,1,1,rien
2931802,1,1,1,rien
2932008,1,1,1,rien
2932214,0,1,1,rien
2932420,0,1,1,rien
2932626,0,1,1,rien
2932832,0,1,1,rien
2933037,1,1,1,rien
2933243,1,1,1,rien
2933449,1,1,1,rien
2933655,1,0,1,entrer
2933861,1,1,1,rien
2934067,0,1,1,rien
2934273,0,1,1,rien
2934479,0,1,1,rien
2934685,1,1,1,rien
2934891,1,1,1,rien
2935097,1,1,1,rien
2935303,1,1,1,rien
2935509,1,1,1,rien
2935715,1,1,1,rien
2935921,1,1,1,rien
2936127,1,1,1,rien
2936333,0,1,1,rien
2936539,0,1,1,rien
2936744,0,1,1,rien
2936950,1,0,1,rien
2937156,1,0,1,rien
2937361,1,0,1,rien
2937567,1,0,1,rien
2937773,1,1,1,rien
2937979,1,1,1,rien
2938185,1,1,1,rien
2938391,1,1,1,rien
2938596,1,1,1,rien
2938802,1,1,1,rien
2939008,1,1,1,rien
2939217,1,1,1,rien
2939419,1,1,1,rien
2939625,1,1,1,rien
2939831,1,1,1,rien
2940037,1,1,1,rien
2940242,1,1,1,rien
2940447,1,1,1,rien
2940653,1,1,1,rien
2940859,1,1,1,rien
2941065,1,1,1,rien
2941271,1,1,1,rien
2941477,1,1,1,rien
2941682,1,1,1,rien
2941888,1,1,1,rien
2942094,1,1,1,rien
2942299,1,1,1,rien
2942505,1,1,1,rien
2942711,1,1,1,rien
2942917,1,1,1,rien
2943123,1,1,1,rien
2943329,1,1,1,rien
2943535,1,1,1,rien
2943741,1,1,1,rien
2943947,1,1,1,rien
2944153,1,1,1,rien
2944359,1,1,1,rien
2944565,1,1,1,rien
2944770,1,1,1,rien
2944976,1,1,1,rien
2945182,1,1,1,rien
2945387,1,1,1,rien
2945593,1,1,1,rien
2945797,1,1,1,rien
2946002,1,1,1,rien
2946207,1,1,1,rien
2946413,1,1,1,rien
2946618,1,1,0,rien
2946824,1,1,0,rien
2947030,1,1,0,rien
2947235,1,1,0,rien
2947441,1,1,0,rien
2947647,1,1,0,rien
2947852,1,1,0,rien
2948057,1,1,0,rien
2948263,1,1,0,rien
2948468,1,1,0,rien
2948673,1,1,0,rien
2948879,1,1,0,rien
2949085,1,1,0,rien
2949290,1,1,0,rien
2949496,1,1,0,rien
2949702,1,1,0,rien
2949907,1,1,0,rien
2950113,1,1,0,rien
2950317,1,1,0,rien
2950522,1,1,0,rien
2950728,1,1,0,rien
2950932,1,1,0,rien
2951137,1,1,0,rien
2951343,1,1,0,rien
2951549,1,1,0,rien
2951755,1,1,0,rien
2951961,1,1,0,rien
2952168,1,1,0,rien
2952373,1,1,0,rien
2952579,1,1,0,rien
2952785,1,1,0,rien
2952991,1,1,0,rien
2953197,1,1,0,rien
2953402,1,1,0,rien
2953608,1,1,0,rien
2953814,1,1,0,rien
2954020,1,1,0,rien
2954225,1,1,0,rien
2954435,1,1,0,rien
2954639,1,1,0,rien
2954844,1,1,0,rien
2955050,1,1,0,rien
2955256,1,1,0,rien
2955462,1,1,0,rien
2955668,1,1,0,rien
2955874,1,1,0,rien
2956079,1,1,0,rien
2956285,1,1,0,rien
2956491,1,1,0,rien
2956697,1,1,0,rien
2956903,1,1,0,rien
2957109,1,1,0,rien
2957315,1,1,0,rien
2957521,1,1,0,rien
2957727,1,1,0,rien
2957933,1,1,0,rien
2958139,1,1,0,rien
2958345,1,1,0,rien
2958551,1,1,0,rien
2958757,1,1,0,rien
2958963,1,1,0,rien
2959168,1,1,0,rien
2959373,1,1,0,rien
2959579,1,1,0,rien
2959784,1,1,0,rien
2959990,1,1,0,rien
2960196,1,1,0,rien
2960401,1,1,0,rien
2960607,1,1,0,rien
2960813,1,1,0,rien
2961019,1,1,0,rien
2961225,1,1,0,rien
2961431,1,1,0,rien
2961636,1,1,0,rien
2961842,1,1,0,rien
2962048,1,1,0,rien
2962253,1,1,0,rien
2962459,1,1,0,rien
2962665,1,1,0,rien
2962870,1,1,0,rien
2963076,1,1,0,rien
2963282,1,1,0,rien
2963488,1,1,0,rien
2963694,1,1,0,rien
2963900,1,1,0,rien
2964105,1,1,0,rien
2964311,1,1,0,rien
2964517,1,1,0,rien
2964722,1,1,0,rien
2964928,1,1,0,rien
2965134,1,1,0,rien
2965340,1,1,0,rien
2965546,1,1,0,rien
2965751,1,1,0,rien
2965957,1,1,0,rien
2966163,1,1,0,rien
2966369,1,1,0,rien
2966575,1,1,0,rien
2966781,1,1,0,rien
2966987,1,1,0,rien
2967193,1,1,0,rien
2967399,1,1,0,rien
2967605,1,1,0,rien
2967810,1,1,0,rien
2968015,1,1,0,rien
2968221,1,1,0,rien
2968427,1,1,0,rien
2968632,1,1,0,rien
2968836,1,1,0,rien
2969042,1,1,0,rien
2969248,1,1,0,rien
2969454,1,1,0,rien
2969664,1,1,0,rien
2969866,1,1,0,rien
2970072,1,1,0,rien
2970277,1,1,0,rien
2970482,1,1,0,rien
2970688,1,1,1,rien
2970893,1,1,1,rien
2971099,1,1,1,rien
2971305,1,1,1,rien
2971511,1,1,1,rien
2971717,1,1,1,rien
2971923,1,1,1,rien
2972129,1,1,1,rien
2972334,1,1,1,rien
2972541,1,1,1,rien
2972747,1,1,1,rien
2972952,1,1,1,rien
2973158,1,1,1,rien
2973365,1,1,1,rien
2973570,1,1,1,rien
2973776,1,1,1,rien
2973982,1,1,1,rien
2974188,1,1,1,rien
2974394,1,1,1,rien
2974600,1,1,1,rien
2974805,1,1,1,rien
2975011,1,1,1,rien
2975217,1,1,1,rien
2975422,1,1,0,rien
2975628,1,1,0,rien
2975834,1,1,0,rien
2976039,1,1,0,rien
2976245,1,1,0,rien
2976449,1,1,0,rien
2976655,1,1,0,rien
2976861,1,1,0,rien
2977067,1,1,0,rien
2977273,1,1,0,rien
2977479,1,1,0,rien
2977685,1,1,0,rien
2977890,1,1,0,rien
2978096,1,1,0,rien
2978302,1,1,0,rien
2978507,1,1,0,rien
2978713,1,1,0,rien
2978919,1,1,0,rien
2979125,1,1,0,rien
2979331,1,1,0,rien
2979537,1,1,0,rien
2979742,1,1,0,rien
2979948,1,1,0,rien
2980154,1,1,0,rien
2980360,1,1,0,rien
2980566,1,1,0,rien
2980772,1,1,0,rien
2980978,1,1,0,rien
2981184,1,1,0,rien
2981390,1,1,0,rien
2981596,1,1,0,rien
2981802,1,1,0,rien
2982008,1,1,0,rien
2982213,1,1,0,rien
2982419,1,1,0,rien
2982625,1,1,0,rien
2982830,1,1,0,rien
2983036,1,1,0,rien
2983242,1,1,0,rien
2983448,1,1,0,rien
2983654,1,1,0,rien
2983860,1,1,0,rien
2984066,1,1,0,rien
2984272,1,1,0,rien
2984478,1,1,0,rien
2984684,1,1,0,rien
2984894,1,1,0,rien
2985097,1,1,0,rien
2985302,1,1,0,rien
2985508,1,1,0,rien
2985714,1,1,0,rien
2985920,1,1,0,rien
2986126,1,1,0,rien
2986332,1,1,0,rien
2986538,1,1,0,rien
2986744,1,1,0,rien
2986950,1,1,0,rien
2987156,1,1,0,rien
2987362,1,1,0,rien
2987568,1,1,0,rien
2987774,1,1,0,rien
2987980,1,1,0,rien
2988186,1,1,0,rien
2988391,1,1,0,rien
2988597,1,1,0,rien
2988803,1,1,0,rien
2989009,1,1,0,rien
2989215,1,1,0,rien
2989421,1,1,0,rien
2989626,1,1,0,rien
2989831,1,1,0,rien
2990037,1,1,0,rien
2990243,1,1,0,rien
2990448,1,1,0,rien
2990654,1,1,0,rien
2990859,1,1,0,rien
2991064,1,1,0,rien
2991270,1,1,1,rien
2991475,1,1,1,rien
2991680,1,1,1,rien
2991884,1,1,1,rien
2992089,1,1,1,rien
2992294,1,1,1,rien
2992500,1,1,1,rien
2992702,1,1,1,rien
2992907,1,1,1,rien
2993113,1,1,1,rien
2993315,1,1,1,rien
2993520,1,1,1,rien
2993726,1,1,1,rien
2993928,1,1,1,rien
2994133,1,1,1,rien
2994338,1,1,1,rien
2994544,1,1,1,rien
2994749,1,1,1,rien
2994955,1,1,1,rien
2995157,1,1,1,rien
2995362,1,1,1,rien
2995567,1,1,1,rien
2995773,1,1,1,rien
2995979,1,1,1,rien
2996185,1,1,1,rien
2996390,1,1,1,rien
2996596,1,1,1,rien
2996802,1,1,1,rien
2997008,1,1,1,rien
2997213,1,1,1,rien
2997419,1,1,1,rien
2997625,1,1,1,rien
2997831,1,1,1,rien
2998037,1,1,1,rien
2998242,1,1,1,rien
2998447,1,1,1,rien
2998653,1,1,1,rien
2998859,1,1,1,rien
2999064,1,1,1,rien
2999270,1,1,1,rien
2999474,1,1,1,rien
2999680,1,1,1,rien
2999886,1,1,1,rien
3000092,1,1,1,rien
3000301,1,1,1,rien
3000503,1,1,1,rien
3000709,1,1,1,rien
3000914,1,1,1,rien
3001120,1,1,1,rien
3001326,1,1,1,rien
3001532,1,1,1,rien
3001738,1,1,1,rien
3001944,1,1,1,rien
3002149,1,1,1,rien
3002355,1,1,1,rien
3002561,1,1,1,rien
3002766,1,1,1,rien
3002972,1,1,0,rien
3003178,1,1,0,rien
3003384,1,1,0,rien
3003590,1,1,0,rien
3003796,1,1,0,rien
3004001,1,1,0,rien
3004207,1,1,0,rien
3004413,1,1,0,rien
3004619,1,1,0,rien
3004825,1,1,0,rien
3005031,1,1,0,rien
3005237,1,1,0,rien
3005443,1,1,0,rien
3005649,1,1,0,rien
3005855,1,1,0,rien
3006061,1,1,0,rien
3006267,1,1,0,rien
3006472,1,1,0,rien
3006678,1,1,0,rien
3006884,1,1,0,rien
3007090,1,1,0,rien
3007296,1,1,0,rien
3007502,1,1,0,rien
3007708,1,1,1,rien
3007914,1,1,1,rien
3008120,1,1,1,rien
3008325,1,1,1,rien
3008531,1,1,1,rien
3008736,1,1,1,rien
3008942,1,1,1,rien
3009148,1,1,1,rien
3009354,1,1,1,rien
3009560,1,1,1,rien
3009766,1,1,1,rien
3009972,1,1,1,rien
3010178,1,1,1,rien
3010384,1,1,1,rien
3010590,1,1,1,rien
3010795,1,1,1,rien
3011001,1,1,1,rien
3011207,1,1,1,rien
3011412,1,1,1,rien
3011618,1,1,1,rien
3011824,1,1,1,rien
3012030,1,1,1,rien
3012236,1,1,1,rien
3012442,1,1,1,rien
3012647,1,1,1,rien
3012853,1,1,1,rien
3013059,1,1,1,rien
3013264,1,1,1,rien
3013470,1,1,0,rien
3013676,1,1,0,rien
3013882,1,1,0,rien
3014088,1,1,0,rien
3014294,1,1,0,rien
3014500,1,1,0,rien
3014706,1,1,0,rien
3014910,1,1,0,rien
3015116,1,1,0,rien
3015322,1,1,0,rien
3015532,1,1,0,rien
3015734,1,1,0,rien
3015940,1,1,0,rien
3016146,1,1,0,rien
3016351,1,1,0,rien
3016556,1,1,0,rien
3016762,1,1,0,rien
3016968,1,1,0,rien
3017173,1,1,0,rien
3017379,1,1,0,rien
3017585,1,1,0,rien
3017791,1,1,0,rien
3017997,1,1,0,rien
3018203,1,1,1,rien
3018408,1,1,1,rien
3018614,1,1,1,rien
3018819,1,1,1,rien
3019024,1,1,1,rien
3019230,1,1,1,rien
3019436,1,1,1,rien
3019641,1,1,1,rien
3019847,1,1,1,rien
3020053,1,1,1,rien
3020258,1,1,1,rien
3020464,1,1,1,rien
3020670,1,1,1,rien
3020876,1,1,1,rien
3021082,1,1,1,rien
3021287,1,1,1,rien
3021493,1,1,1,rien
3021699,1,1,1,rien
3021905,1,1,1,rien
3022110,1,1,1,rien
3022316,1,1,1,rien
3022520,1,1,1,rien
3022726,1,1,1,rien
3022932,1,1,1,rien
3023138,1,1,1,rien
3023343,1,1,1,rien
3023549,1,1,1,rien
3023755,1,1,1,rien
3023960,1,1,1,rien
3024166,1,1,1,rien
3024372,1,1,1,rien
3024577,1,1,1,rien
3024783,1,1,1,rien
3024989,1,1,1,rien
3025194,1,1,1,rien
3025400,1,0,1,rien
3025606,1,0,1,rien
3025811,1,1,1,rien
3026017,1,1,1,rien
3026223,0,1,1,sortie
3026428,0,1,1,rien
3026634,1,1,1,rien
3026840,1,1,1,rien
3027046,1,1,1,rien
3027252,1,1,1,rien
3027458,1,1,1,rien
3027664,1,0,1,rien
3027870,1,1,1,rien
3028076,0,1,1,sortie
3028282,0,1,1,rien
3028488,0,1,1,rien
3028694,1,1,1,rien
3028900,1,1,1,rien
3029105,1,1,1,rien
3029311,1,1,1,rien
3029517,1,1,1,rien
3029723,1,0,1,rien
3029929,1,0,1,rien
3030134,1,1,1,rien
3030340,0,1,0,rien
3030546,0,1,0,rien
3030755,0,1,0,rien
3030957,0,1,0,rien
3031163,1,1,0,rien
3031368,1,1,0,rien
3031574,1,1,0,rien
3031780,1,1,0,rien
3031986,1,1,0,rien
3032192,1,1,0,rien
3032398,1,1,0,rien
3032604,1,1,0,rien
3032810,1,1,0,rien
3033016,1,0,0,rien
3033221,1,0,0,rien
3033427,1,1,0,rien
3033633,1,1,0,rien
3033838,0,1,0,rien
3034044,0,1,0,rien
3034250,0,1,0,rien
3034455,0,1,0,rien
3034661,0,1,0,rien
3034867,0,1,0,rien
3035073,1,1,0,rien
3035279,1,1,0,rien
3035485,1,1,0,rien
3035691,1,1,0,rien
3035896,1,1,0,rien
3036102,1,1,0,rien
3036307,1,1,0,rien
3036513,1,1,1,rien
3036719,1,1,1,rien
3036924,1,1,1,rien
3037130,1,1,1,rien
3037336,1,1,1,rien
3037542,1,1,1,rien
3037748,1,1,1,rien
3037952,1,1,1,rien
3038157,1,1,1,rien
3038363,1,1,1,rien
3038569,1,1,1,rien
3038775,1,0,1,rien
3038981,1,0,1,rien
3039187,1,0,1,rien
3039392,1,1,1,rien
3039597,1,1,1,rien
3039803,0,1,1,sortie
3040008,0,1,1,rien
3040213,1,1,1,rien
3040419,1,1,1,rien
3040625,1,1,1,rien
3040831,1,0,1,rien
3041037,1,0,1,rien
3041243,1,1,1,rien
3041449,0,1,1,sortie
3041655,0,1,1,rien
3041860,0,1,1,rien
3042065,1,1,1,rien
3042271,1,1,1,rien
3042477,1,1,1,rien
3042682,1,0,1,rien
3042888,1,1,1,rien
3043094,1,1,1,rien
3043299,0,1,1,sortie
3043505,0,1,1,rien
3043711,0,1,1,rien
3043916,1,1,1,rien
3044122,1,1,1,rien
3044330,1,0,0,rien
3044536,1,0,0,rien
3044742,1,1,0,rien
3044948,1,1,0,rien
3045153,0,1,0,rien
3045359,0,1,0,rien
3045563,0,1,0,rien
3045769,0,1,0,rien
3045979,1,1,0,rien
3046183,1,1,0,rien
3046388,1,1,0,rien
3046594,1,1,0,rien
3046800,1,1,0,rien
3047006,1,0,0,rien
3047212,1,0,0,rien
3047418,1,0,0,rien
3047623,1,1,0,rien
3047829,0,1,0,rien
3048035,0,1,0,rien
3048240,0,1,0,rien
3048446,0,1,0,rien
3048652,1,1,0,rien
3048858,1,1,1,rien
3049064,1,1,1,rien
3049270,1,1,1,rien
3049475,1,1,1,rien
3049681,1,1,1,rien
3049887,1,1,1,rien
3050093,1,0,1,entrer
3050299,1,0,1,rien
3050505,1,1,1,rien
3050711,1,1,1,rien
3050917,0,1,1,rien
3051123,0,1,1,rien
3051328,0,1,1,rien
3051534,0,1,0,rien
3051739,1,1,0,rien
3051945,1,1,0,rien
3052151,1,1,0,rien
3052357,1,1,0,rien
3052563,1,1,0,rien
3052769,0,1,0,rien
3052975,0,1,0,rien
3053180,0,1,0,rien
3053386,1,1,0,rien
3053592,1,1,0,rien
3053798,1,1,0,rien
3054004,1,1,0,rien
3054210,1,1,0,rien
3054415,1,1,0,rien
3054621,1,1,0,rien
3054827,1,1,0,rien
3055033,1,1,0,rien
3055239,1,1,0,rien
3055445,1,1,0,rien
3055650,1,1,0,rien
3055856,1,1,0,rien
3056062,1,1,0,rien
3056267,1,1,0,rien
3056473,1,1,0,rien
3056679,1,1,0,rien
3056884,1,1,0,rien
3057090,1,1,0,rien
3057295,1,1,0,rien
3057501,1,1,0,rien
3057707,1,1,0,rien
3057913,1,1,1,rien
3058118,1,1,1,rien
3058324,1,1,1,rien
3058530,1,1,1,rien
3058736,1,1,1,rien
3058942,1,1,1,rien
3059148,1,1,1,rien
3059353,1,1,1,rien
3059559,1,1,1,rien
3059765,1,1,1,rien
3059970,1,1,1,rien
3060176,1,1,1,rien
3060380,1,1,1,rien
3060586,0,1,1,rien
3060792,0,1,1,rien
3060996,0,1,1,rien
3061205,0,0,1,entrer
3061407,0,1,1,rien
3061613,0,1,1,rien
3061818,0,1,1,rien
3062024,0,1,1,rien
3062230,0,1,1,rien
3062435,0,1,1,rien
3062641,0,1,1,rien
3062847,0,1,1,rien
3063052,0,1,1,rien
3063257,0,1,1,rien
3063463,0,1,1,rien
3063668,0,1,1,rien
3063873,0,1,1,rien
3064079,0,1,1,rien
3064284,0,1,1,rien
3064489,0,1,1,rien
3064695,0,1,1,rien
3064900,0,1,1,rien
3065105,0,1,1,rien
3065311,0,1,1,rien
3065517,0,1,1,rien
3065722,0,1,1,rien
3065926,0,1,1,rien
3066132,0,1,1,rien
3066337,0,1,1,rien
3066543,0,1,1,rien
3066749,0,1,1,rien
3066954,0,1,1,rien
3067160,0,1,1,rien
3067366,0,1,1,rien
3067571,0,1,1,rien
3067777,0,1,1,rien
3067985,0,1,1,rien
3068190,0,1,1,rien
3068396,0,1,1,rien
3068600,0,1,1,rien
3068806,0,1,1,rien
3069012,0,1,1,rien
3069218,0,1,1,rien
3069423,0,1,1,rien
3069629,0,1,1,rien
3069835,0,1,1,rien
3070040,0,1,1,rien
3070246,0,1,1,rien
3070452,0,1,1,rien
3070657,0,1,1,rien
3070863,0,1,1,rien
3071069,0,1,1,rien
3071274,0,1,1,rien
3071480,0,1,1,rien
3071686,0,1,1,rien
3071891,0,1,1,rien
3072097,0,1,1,rien
3072303,0,1,1,rien
3072509,0,1,1,rien
3072715,0,1,1,rien
3072921,0,1,1,rien
3073126,0,1,1,rien
3073332,0,1,1,rien
3073538,0,1,1,rien
3073744,0,1,1,rien
3073950,0,1,1,rien
3074156,0,1,1,rien
3074362,0,1,1,rien
3074568,0,1,1,rien
3074774,0,1,1,rien
3074980,0,1,1,rien
3075186,0,1,1,rien
3075392,0,1,1,rien
3075598,0,1,1,rien
3075804,0,1,1,rien
3076010,0,1,1,rien
3076216,0,1,1,rien
3076426,0,1,1,rien
3076628,0,1,1,rien
3076834,0,1,1,rien
3077040,0,1,1,rien
3077246,0,1,1,rien
3077451,0,1,1,rien
3077657,0,1,0,rien
3077863,0,1,0,rien
3078069,0,1,0,rien
3078275,0,1,0,rien
3078481,1,1,0,rien
3078686,1,1,0,rien
3078892,1,1,0,rien
3079098,1,1,0,rien
3079303,0,1,0,rien
3079509,0,1,0,rien
3079715,0,1,0,rien
3079921,0,1,0,rien
3080127,0,1,0,rien
3080333,0,1,0,rien
3080539,0,1,0,rien
3080745,0,1,0,rien
3080951,0,1,0,rien
3081156,0,1,0,rien
3081362,0,1,0,rien
3081568,0,1,0,rien
3081774,1,1,0,rien
3081980,1,1,0,rien
3082186,1,1,0,rien
3082391,1,1,0,rien
3082597,1,1,0,rien
3082803,1,1,0,rien
3083009,1,1,0,rien
3083215,0,1,0,rien
3083421,0,1,0,rien
3083627,0,1,0,rien
3083832,0,1,0,rien
3084036,0,1,0,rien
3084241,0,1,0,rien
3084446,0,1,0,rien
3084652,0,1,0,rien
3084857,0,1,0,rien
3085062,1,1,0,rien
3085268,1,1,0,rien
3085473,1,1,0,rien
3085678,1,1,0,rien
3085884,0,1,0,rien
3086089,0,1,0,rien
3086295,0,1,0,rien
3086501,0,1,0,rien
3086706,0,1,0,rien
3086911,0,1,0,rien
3087117,0,1,0,rien
3087322,0,1,0,rien
3087527,1,1,0,rien
3087733,0,1,0,rien
3087938,0,1,0,rien
3088144,0,1,0,rien
3088350,0,1,0,rien
3088555,0,1,0,rien
3088760,0,1,0,rien
3088966,0,1,0,rien
3089172,0,1,0,rien
3089377,0,1,1,rien
3089583,0,1,1,rien
3089789,0,1,1,rien
3089994,0,1,1,rien
3090200,0,1,1,rien
3090406,0,1,1,rien
3090612,0,1,1,rien
3090818,0,1,1,rien
3091026,0,1,1,rien
3091231,0,1,1,rien
3091437,1,1,1,rien
3091645,1,1,1,rien
3091848,0,1,1,rien
3092052,0,1,1,rien
3092256,0,1,1,rien
3092462,0,1,1,rien
3092668,0,1,1,rien
3092874,0,1,1,rien
3093079,0,1,1,rien
3093285,0,1,1,rien
3093491,0,1,1,rien
3093696,0,1,1,rien
3093902,0,1,1,rien
3094108,0,1,1,rien
3094314,0,0,1,entrer
3094520,0,0,1,rien
3094726,0,0,1,rien
3094931,0,0,1,rien
3095137,0,0,1,rien
3095343,0,0,1,rien
3095548,0,1,0,rien
3095754,0,1,0,rien
3095960,0,1,0,rien
3096165,0,1,0,rien
3096371,0,1,0,rien
3096577,0,1,0,rien
3096783,0,1,0,rien
3096989,0,1,0,rien
3097195,0,1,0,rien
3097401,0,1,0,rien
3097607,0,1,0,rien
3097813,0,1,0,rien
3098019,0,1,0,rien
3098225,0,1,0,rien
3098431,0,1,0,rien
3098637,0,1,0,rien
3098843,0,1,0,rien
3099049,0,1,0,rien
3099254,0,1,0,rien
3099460,0,1,0,rien
3099666,0,1,0,rien
3099871,0,1,0,rien
3100077,0,1,0,rien
3100282,0,1,0,rien
3100487,0,1,0,rien
3100693,0,1,0,rien
3100899,1,1,0,rien
3101105,1,1,0,rien
3101311,1,1,1,rien
3101517,1,1,1,rien
3101723,1,1,1,rien
3101929,1,1,1,rien
3102135,0,1,1,rien
3102340,0,1,1,rien
3102546,0,1,1,rien
3102752,0,1,1,rien
3102958,0,1,1,rien
3103164,0,1,1,rien
3103370,0,1,1,rien
3103576,0,1,1,rien
3103782,0,1,1,rien
3103988,0,1,1,rien
3104194,0,1,1,rien
3104400,0,1,1,rien
3104606,0,1,1,rien
3104811,0,1,1,rien
3105017,0,1,1,rien
3105223,0,1,1,rien
3105428,0,1,0,rien
3105634,0,1,0,rien
3105840,0,1,0,rien
3106046,1,1,0,rien
3106252,1,1,0,rien
3106458,0,1,0,rien
3106663,0,1,0,rien
3106872,0,1,0,rien
3107074,0,1,0,rien
3107278,0,1,0,rien
3107484,0,1,0,rien
3107690,0,1,0,rien
3107895,1,1,0,rien
3108101,0,1,0,rien
3108307,0,1,0,rien
3108512,0,1,0,rien
3108718,0,1,0,rien
3108924,0,1,0,rien
3109130,0,1,0,rien
3109335,0,1,0,rien
3109541,0,1,0,rien
3109747,0,1,0,rien
3109953,0,1,0,rien
3110159,0,1,1,rien
3110365,0,1,1,rien
3110570,0,1,1,rien
3110776,0,1,1,rien
3110981,0,1,1,rien
3111186,0,1,1,rien
3111392,0,1,1,rien
3111598,0,1,1,rien
3111804,0,1,1,rien
3112010,0,1,1,rien
3112215,0,1,1,rien
3112420,0,1,1,rien
3112626,0,1,1,rien
3112832,0,1,1,rien
3113037,0,1,1,rien
3113243,0,1,1,rien
3113451,0,1,1,rien
3113657,0,1,1,rien
3113863,1,1,1,rien
3114069,1,1,1,rien
3114275,1,1,1,rien
3114481,1,1,1,rien
3114685,1,1,1,rien
3114891,1,1,0,rien
3115097,1,1,0,rien
3115303,1,1,0,rien
3115508,1,1,0,rien
3115714,1,1,0,rien
3115920,1,1,0,rien
3116125,1,1,0,rien
3116331,0,1,0,rien
3116537,1,1,0,rien
3116742,1,1,0,rien
3116948,1,1,0,rien
3117154,1,1,0,rien
3117360,1,1,0,rien
3117566,1,1,0,rien
3117772,0,1,0,rien
3117978,0,1,0,rien
3118184,0,1,0,rien
3118390,0,1,0,rien
3118596,0,1,0,rien
3118802,0,1,0,rien
3119008,0,1,0,rien
3119214,0,1,0,rien
3119420,0,1,0,rien
3119626,0,1,1,rien
3119832,0,1,1,rien
3120038,0,1,1,rien
3120244,0,1,1,rien
3120449,0,1,1,rien
3120655,0,1,1,rien
3120861,0,1,1,rien
3121067,0,1,1,rien
3121273,0,1,1,rien
3121479,0,1,1,rien
3121684,0,1,1,rien
3121889,0,1,1,rien
